node_id,bench_id,impl_id,func_id,region_id,obj_cols,obj_rows,obj_levels,threads,runs,runtime,efficiency
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,140,231.795,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,140,177.849,1.2700942934736772
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,140,179.553,1.2909558737531537
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,apply,1600,1600,1600,128,150,242.022,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow2,overall,1600,1600,1600,128,150,247.952,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,apply,1600,1600,1600,128,150,190.033,1.2735787994716707
gauss3,e_efficiency_by_applyruns,nonlinear,pow2,overall,1600,1600,1600,128,150,191.69,1.2935051385048777

gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,1,1.623,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,1,7.57282,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,1,1.37832,1.1775204596900575
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,1,3.08553,2.454301205951652
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,10,16.227,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,10,22.2673,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,10,14.019,1.1575005349882304
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,10,15.7642,1.4125233123152459
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,20,32.395,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,20,38.3278,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,20,27.7833,1.1659882015455327
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,20,29.509,1.2988511979396118
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,30,48.654,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,30,54.5775,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,30,41.4088,1.1749676397287534
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,30,43.104,1.2661817928730512
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,40,64.845,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,40,70.7981,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,40,55.6281,1.165687844812244
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,40,57.3173,1.235196005394532
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,50,81.054,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,50,87.0293,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,50,69.5638,1.1651749904404303
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,50,71.2715,1.221095388759883
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,60,97.15,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,60,103.147,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,60,83.2025,1.1676331840990355
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,60,84.9416,1.2143284327114159
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,70,113.534,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,70,119.475,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,70,96.4844,1.1767083590715184
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,70,98.1496,1.2172744463553595
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,80,129.532,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,80,135.508,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,80,111.355,1.1632346998338647
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,80,113.043,1.1987296869332908
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,90,145.388,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,90,151.352,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,90,124.245,1.1701718379009216
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,90,125.906,1.2021031563229712
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,100,161.964,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,100,167.919,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,100,137.987,1.1737627457659054
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,100,139.676,1.2022036713537045
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,110,178.008,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,110,183.931,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,110,152.359,1.1683458148189474
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,110,154.051,1.1939617399432658
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,120,194.191,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,120,200.193,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,120,166.136,1.168867674676169
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,120,167.813,1.1929528701590462
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,130,210.156,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,130,216.115,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,130,180.79,1.1624315504176117
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,130,182.45,1.184516305837216
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,140,225.706,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,140,231.658,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,140,194.437,1.1608181570380123
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,140,196.178,1.1808561612413215
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,150,241.971,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,150,247.951,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,150,207.291,1.1673010405661606
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,150,209.026,1.1862208529082505
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,160,257.809,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,160,263.744,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,160,221.918,1.1617309096152635
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,160,223.577,1.1796562258192929
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,170,273.961,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,170,279.895,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,170,232.212,1.1797882969011078
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,170,233.989,1.1961887097256707
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,180,289.383,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,180,295.315,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,180,247.861,1.1675213123484534
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,180,249.521,1.1835276389562401
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,190,305.311,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,190,311.258,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,190,264.748,1.1532136220103646
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,190,266.421,1.1682937906546405
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,apply,1600,1600,1600,128,200,320.585,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,exp,overall,1600,1600,1600,128,200,326.554,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,exp,apply,1600,1600,1600,128,200,276.265,1.1604256782437152
gauss3,e_efficiency_by_applyruns,nonlinear,exp,overall,1600,1600,1600,128,200,277.926,1.1749674373754164

gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,1,1.623,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,1,9.93831,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,1,3.97818,0.4079755063873429
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,1,5.67392,1.7515773927020473
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,10,16.208,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,10,24.5587,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,10,40.3396,0.4017888129778183
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,10,42.0816,0.5835971065738945
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,20,32.349,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,20,40.6722,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,20,79.4822,0.4069967867019282
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,20,81.1833,0.5009921991345511
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,30,48.566,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,30,57.0838,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,30,118.404,0.4101719536502145
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,30,120.084,0.4753655774291329
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,40,64.666,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,40,72.922,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,40,157.465,0.41066903756390305
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,40,159.134,0.4582427388238843
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,50,80.728,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,50,89.0789,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,50,197.096,0.40958720623452527
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,50,198.763,0.4481664092411566
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,60,96.923,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,60,105.257,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,60,236.64,0.4095799526707235
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,60,238.306,0.4416884174129061
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,70,113.102,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,70,121.433,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,70,275.659,0.4102967797169692
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,70,277.34,0.4378488497872648
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,80,129.514,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,80,137.801,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,80,314.423,0.41191007019206616
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,80,316.076,0.43597425935534484
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,90,145.703,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,90,154.012,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,90,354.185,0.4113754111551873
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,90,355.852,0.43279790474691726
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,apply,1600,1600,1600,128,100,161.533,1.0
gauss3,e_efficiency_by_applyruns,nonlinear_precalc,pow4_3,overall,1600,1600,1600,128,100,169.936,1.0
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,apply,1600,1600,1600,128,100,395.325,0.40860810725352553
gauss3,e_efficiency_by_applyruns,nonlinear,pow4_3,overall,1600,1600,1600,128,100,397.027,0.4280212680749672
